Sample Id,Site,Sample Start Date,Date,Start Time,Time,Analyte,Status,Final Result,Units,Water Treatment Plant,WTP Group,SPDES Number
E-2003042-01,MAHOPAC STP EFF,9/1/2020,9/1/2020,4:05,10:05,Nitrate/Nitrite (as N),Done,7.75,mg/L,Mahopac STP,City Owned - Effluent,NY0026590
G-2002642-01,PJ1,9/1/2020,9/2/2020,6:30,6:30,Ammonia (as NH3),Failure,Error,mg/L,Port Jervis,City Owned - Influent,NY0026522
G-2002642-01A,PJ1,9/1/2020,9/2/2020,6:30,6:30,Ammonia (as NH3),Done,16.9,mg/L,Port Jervis,City Owned - Influent,NY0026522
G-2002642-02,PJ9,9/1/2020,9/2/2020,6:30,6:30,Ammonia (as NH3),Done,2.23,mg/L,Port Jervis,City Owned - Effluent,NY0026522
G-2002642-02,PJ9,9/1/2020,9/2/2020,6:30,6:30,Nitrate/Nitrite (as N),Done,8.7,mg/L,Port Jervis,City Owned - Effluent,NY0026522
G-2002642-01,PJ1,9/1/2020,9/2/2020,6:30,6:30,"Solids, Total Suspended",Done,124,mg/L,Port Jervis,City Owned - Influent,NY0026522
G-2002642-02,PJ9,9/1/2020,9/2/2020,6:30,6:30,"Solids, Total Suspended",Done,6,mg/L,Port Jervis,City Owned - Effluent,NY0026522
G-2002642-02,PJ9,9/1/2020,9/2/2020,6:30,6:30,"Copper, Total",Done,23.6,µg/L,Port Jervis,City Owned - Effluent,NY0026522
G-2002642-02,PJ9,9/1/2020,9/2/2020,6:30,6:30,"Nickel, Total",Done,4.8,µg/L,Port Jervis,City Owned - Effluent,NY0026522
G-2002642-02,PJ9,9/1/2020,9/2/2020,6:30,6:30,Sc,Done,116,%,Port Jervis,City Owned - Effluent,NY0026522
G-2002642-02,PJ9,9/1/2020,9/2/2020,6:30,6:30,"Zinc, Total",Done,99.1,µg/L,Port Jervis,City Owned - Effluent,NY0026522
G-2002642-05,PJ9,9/1/2020,9/2/2020,6:30,6:30,Specific Conductance,Done,350,umhos/cm,Port Jervis,City Owned - Effluent,NY0026522
G-2002642-02,PJ9,9/1/2020,9/2/2020,6:30,6:30,"Phosphorus, Total (as P)",Done,2060,µg/L,Port Jervis,City Owned - Effluent,NY0026522
G-2002642-01,PJ1,9/1/2020,9/2/2020,6:30,6:30,BOD,Done,138,mg/L,Port Jervis,City Owned - Influent,NY0026522
G-2002642-02,PJ9,9/1/2020,9/2/2020,6:30,6:30,BOD,Done,7.4,mg/L,Port Jervis,City Owned - Effluent,NY0026522
G-2002642-03,PJ9,,9/2/2020,,6:05,"Coliform, Fecal",Done,<2,FC/100mL,Port Jervis,City Owned - Effluent,NY0026522
K-2002874-11,MSC,,9/2/2020,,8:33,"Coliform, Fecal",Done,E1,FC/100mL,Margaretville,City Owned - Effluent,NY0026531
K-2002874-08,EPEG,,9/2/2020,,9:00,"Coliform, Fecal",Done,<1,FC/100mL,Pine Hill,City Owned - Effluent,NY0026557
K-2002874-06,SGEG,,9/2/2020,,9:00,"Coliform, Fecal",Done,<1,FC/100mL,Grand Gorge,City Owned - Effluent,NY0026565
K-2002874-03,STEG,,9/2/2020,,8:44,"Coliform, Fecal",Done,<1,FC/100mL,Tannersville,City Owned - Effluent,NY0026573
G-2002802-01,PJ1,9/8/2020,9/9/2020,6:30,6:30,BOD,Done,161,mg/L,Port Jervis,City Owned - Influent,NY0026522
G-2002802-02,PJ9,9/8/2020,9/9/2020,6:30,6:30,BOD,Done,6.4,mg/L,Port Jervis,City Owned - Effluent,NY0026522
G-2002802-03,PJ9,,9/9/2020,,6:31,"Coliform, Fecal",Done,E2,FC/100mL,Port Jervis,City Owned - Effluent,NY0026522
G-2002802-01,PJ1,9/8/2020,9/9/2020,6:30,6:30,"Solids, Total Suspended",Done,122,mg/L,Port Jervis,City Owned - Influent,NY0026522
G-2002802-02,PJ9,9/8/2020,9/9/2020,6:30,6:30,"Solids, Total Suspended",Done,4,mg/L,Port Jervis,City Owned - Effluent,NY0026522
K-2003331-01,RGR,9/10/2020,9/11/2020,,7:00,2019 nCoV_N1,Done,DNQ,,Grahamsville,City Owned - Influent,NY0026549
K-2003331-01,RGR,9/10/2020,9/11/2020,,7:00,2019 nCoV_N2,Done,ND,,Grahamsville,City Owned - Influent,NY0026549
K-2003331-01,RGR,9/10/2020,9/11/2020,,7:00,Mouse Lung ACTB SPC,Done,DNQ,,Grahamsville,City Owned - Influent,NY0026549
K-2003331-02,EPR,9/10/2020,9/11/2020,,12:00,2019 nCoV_N1,Done,ND,,Pine Hill,City Owned - Influent,NY0026557
K-2003331-02,EPR,9/10/2020,9/11/2020,,12:00,2019 nCoV_N2,Done,ND,,Pine Hill,City Owned - Influent,NY0026557
K-2003331-02,EPR,9/10/2020,9/11/2020,,12:00,Mouse Lung ACTB SPC,Done,DNQ,,Pine Hill,City Owned - Influent,NY0026557
K-2003331-03,STR,9/10/2020,9/11/2020,,12:00,2019 nCoV_N1,Done,ND,,Tannersville,City Owned - Influent,NY0026573
K-2003331-03,STR,9/10/2020,9/11/2020,,12:00,2019 nCoV_N2,Done,ND,,Tannersville,City Owned - Influent,NY0026573
K-2003331-03,STR,9/10/2020,9/11/2020,,12:00,Mouse Lung ACTB SPC,Done,DNQ,,Tannersville,City Owned - Influent,NY0026573
K-2003331-04,SGR,9/10/2020,9/11/2020,,8:00,2019 nCoV_N1,Done,ND,,Grand Gorge,City Owned - Influent,NY0026565
K-2003331-04,SGR,9/10/2020,9/11/2020,,8:00,2019 nCoV_N2,Done,ND,,Grand Gorge,City Owned - Influent,NY0026565
K-2003331-04,SGR,9/10/2020,9/11/2020,,8:00,Mouse Lung ACTB SPC,Done,DNQ,,Grand Gorge,City Owned - Influent,NY0026565
K-2003331-05,MSR,9/10/2020,9/11/2020,,8:00,2019 nCoV_N1,Done,DNQ,,Margaretville,City Owned - Influent,NY0026531
K-2003331-05,MSR,9/10/2020,9/11/2020,,8:00,2019 nCoV_N2,Done,ND,,Margaretville,City Owned - Influent,NY0026531
K-2003331-05,MSR,9/10/2020,9/11/2020,,8:00,Mouse Lung ACTB SPC,Done,DNQ,,Margaretville,City Owned - Influent,NY0026531
K-2003331-06,MAHOPAC STP INF,9/10/2020,9/11/2020,,7:00,2019 nCoV_N1,Done,ROQ,,Mahopac STP,City Owned - Influent,
K-2003331-06,MAHOPAC STP INF,9/10/2020,9/11/2020,,7:00,2019 nCoV_N2,Done,DNQ,,Mahopac STP,City Owned - Influent,
K-2003331-06,MAHOPAC STP INF,9/10/2020,9/11/2020,,7:00,Mouse Lung ACTB SPC,Done,DNQ,,Mahopac STP,City Owned - Influent,
K-2003054-02,STE,9/15/2020,9/15/2020,9:00,15:00,"Phosphorus, Total (as P)",Done,53,µg/L,Tannersville,City Owned - Effluent,NY0026573
K-2003054-05,SGE,9/15/2020,9/15/2020,9:00,15:00,"Phosphorus, Total (as P)",Done,19,µg/L,Grand Gorge,City Owned - Effluent,NY0026565
K-2003054-10,MSC,9/15/2020,9/15/2020,9:00,15:00,"Phosphorus, Total (as P)",Done,122,µg/L,Margaretville,City Owned - Effluent,NY0026531
K-2003054-12,EPE,9/15/2020,9/15/2020,8:30,14:30,"Phosphorus, Total (as P)",Done,32,µg/L,Pine Hill,City Owned - Effluent,NY0026557
K-2003054-09,MSR,9/15/2020,9/15/2020,9:00,15:00,CBOD,Failure,Error,mg/L,Margaretville,City Owned - Influent,NY0026531
K-2003054-10,MSC,9/15/2020,9/15/2020,9:00,15:00,CBOD,Failure,Error,mg/L,Margaretville,City Owned - Effluent,NY0026531
K-2003054-04,SGR,9/15/2020,9/15/2020,9:00,15:00,CBOD,Failure,Error,mg/L,Grand Gorge,City Owned - Influent,NY0026565
K-2003054-05,SGE,9/15/2020,9/15/2020,9:00,15:00,CBOD,Failure,Error,mg/L,Grand Gorge,City Owned - Effluent,NY0026565
K-2003054-07,EPR,9/15/2020,9/15/2020,8:30,14:30,BOD,Done,92.8,mg/L,Pine Hill,City Owned - Influent,NY0026557
K-2003054-12,EPE,9/15/2020,9/15/2020,8:30,14:30,BOD,Done,<3.0,mg/L,Pine Hill,City Owned - Effluent,NY0026557
K-2003054-01,STR,9/15/2020,9/15/2020,9:00,15:00,CBOD,Failure,Error,mg/L,Tannersville,City Owned - Influent,NY0026573
K-2003054-02,STE,9/15/2020,9/15/2020,9:00,15:00,CBOD,Failure,Error,mg/L,Tannersville,City Owned - Effluent,NY0026573
K-2003054-01,STR,9/15/2020,9/15/2020,9:00,15:00,"Solids, Total Suspended",Done,169,mg/L,Tannersville,City Owned - Influent,NY0026573
K-2003054-02,STE,9/15/2020,9/15/2020,9:00,15:00,"Solids, Total Suspended",Done,<1.1,mg/L,Tannersville,City Owned - Effluent,NY0026573
K-2003054-04,SGR,9/15/2020,9/15/2020,9:00,15:00,"Solids, Total Suspended",Done,105,mg/L,Grand Gorge,City Owned - Influent,NY0026565
K-2003054-05,SGE,9/15/2020,9/15/2020,9:00,15:00,"Solids, Total Suspended",Done,<1.1,mg/L,Grand Gorge,City Owned - Effluent,NY0026565
K-2003054-07,EPR,9/15/2020,9/15/2020,8:30,14:30,"Solids, Total Suspended",Done,53.6,mg/L,Pine Hill,City Owned - Influent,NY0026557
K-2003054-09,MSR,9/15/2020,9/15/2020,9:00,15:00,"Solids, Total Suspended",Done,383,mg/L,Margaretville,City Owned - Influent,NY0026531
K-2003054-10,MSC,9/15/2020,9/15/2020,9:00,15:00,"Solids, Total Suspended",Done,<1.1,mg/L,Margaretville,City Owned - Effluent,NY0026531
K-2003054-12,EPE,9/15/2020,9/15/2020,8:30,14:30,"Solids, Total Suspended",Done,<1.1,mg/L,Pine Hill,City Owned - Effluent,NY0026557
K-2003054-02,STE,9/15/2020,9/15/2020,9:00,15:00,Ammonia (as NH3),Done,<0.20,mg/L,Tannersville,City Owned - Effluent,NY0026573
K-2003054-05,SGE,9/15/2020,9/15/2020,9:00,15:00,Ammonia (as NH3),Done,<0.20,mg/L,Grand Gorge,City Owned - Effluent,NY0026565
K-2003054-10,MSC,9/15/2020,9/15/2020,9:00,15:00,Ammonia (as NH3),Done,<0.20,mg/L,Margaretville,City Owned - Effluent,NY0026531
K-2003054-12,EPE,9/15/2020,9/15/2020,8:30,14:30,Ammonia (as NH3),Done,<0.20,mg/L,Pine Hill,City Owned - Effluent,NY0026557
G-2002803-01,PJ1,9/15/2020,9/16/2020,6:30,6:30,"Solids, Total Suspended",Done,123,mg/L,Port Jervis,City Owned - Influent,NY0026522
G-2002803-02,PJ9,9/15/2020,9/16/2020,6:30,6:30,"Solids, Total Suspended",Done,3.9,mg/L,Port Jervis,City Owned - Effluent,NY0026522
K-2003054-03,STEG,,9/16/2020,,8:03,"Coliform, Fecal",Done,<1,FC/100mL,Tannersville,City Owned - Effluent,NY0026573
K-2003054-08,EPEG,,9/16/2020,,9:00,"Coliform, Fecal",Done,<1,FC/100mL,Pine Hill,City Owned - Effluent,NY0026557
K-2003054-06,SGEG,,9/16/2020,,9:00,"Coliform, Fecal",Done,<1,FC/100mL,Grand Gorge,City Owned - Effluent,NY0026565
K-2003054-11,MSC,,9/16/2020,,8:31,"Coliform, Fecal",Done,<1,FC/100mL,Margaretville,City Owned - Effluent,NY0026531
G-2002803-01,PJ1,9/15/2020,9/16/2020,6:30,6:30,BOD,Done,162,mg/L,Port Jervis,City Owned - Influent,NY0026522
G-2002803-02,PJ9,9/15/2020,9/16/2020,6:30,6:30,BOD,Done,7.7,mg/L,Port Jervis,City Owned - Effluent,NY0026522
G-2002803-03,PJ9,,9/16/2020,,6:32,"Coliform, Fecal",Done,<2,FC/100mL,Port Jervis,City Owned - Effluent,NY0026522
G-2002804-01,PJ1,9/22/2020,9/23/2020,6:30,6:30,BOD,Done,148,mg/L,Port Jervis,City Owned - Influent,NY0026522
G-2002804-02,PJ9,9/22/2020,9/23/2020,6:30,6:30,BOD,Done,6.8,mg/L,Port Jervis,City Owned - Effluent,NY0026522
G-2002804-03,PJ9,,9/23/2020,,7:00,"Coliform, Fecal",Done,<2,FC/100mL,Port Jervis,City Owned - Effluent,NY0026522
G-2002804-01,PJ1,9/22/2020,9/23/2020,6:30,6:30,"Solids, Total Suspended",Done,100,mg/L,Port Jervis,City Owned - Influent,NY0026522
G-2002804-02,PJ9,9/22/2020,9/23/2020,6:30,6:30,"Solids, Total Suspended",Done,3.9,mg/L,Port Jervis,City Owned - Effluent,NY0026522
K-2003552-01,RGR,9/24/2020,9/25/2020,,7:00,2019 nCoV_N1,Done,DNQ,,Grahamsville,City Owned - Influent,NY0026549
K-2003552-01,RGR,9/24/2020,9/25/2020,,7:00,2019 nCoV_N2,Done,ND,,Grahamsville,City Owned - Influent,NY0026549
K-2003552-01,RGR,9/24/2020,9/25/2020,,7:00,Mouse Lung ACTB SPC,Done,DNQ,,Grahamsville,City Owned - Influent,NY0026549
K-2003552-02,STR,9/24/2020,9/25/2020,,0:00,2019 nCoV_N1,Done,DNQ,,Tannersville,City Owned - Influent,NY0026573
K-2003552-02,STR,9/24/2020,9/25/2020,,0:00,2019 nCoV_N2,Done,ND,,Tannersville,City Owned - Influent,NY0026573
K-2003552-02,STR,9/24/2020,9/25/2020,,0:00,Mouse Lung ACTB SPC,Done,DNQ,,Tannersville,City Owned - Influent,NY0026573
K-2003552-03,MSR,9/24/2020,9/25/2020,,8:00,2019 nCoV_N1,Done,ND,,Margaretville,City Owned - Influent,NY0026531
K-2003552-03,MSR,9/24/2020,9/25/2020,,8:00,2019 nCoV_N2,Done,ND,,Margaretville,City Owned - Influent,NY0026531
K-2003552-03,MSR,9/24/2020,9/25/2020,,8:00,Mouse Lung ACTB SPC,Done,DNQ,,Margaretville,City Owned - Influent,NY0026531
K-2003552-04,MAHOPAC STP INF,9/24/2020,9/25/2020,,9:50,2019 nCoV_N1,Done,ROQ,,Mahopac STP,City Owned - Influent,
K-2003552-04,MAHOPAC STP INF,9/24/2020,9/25/2020,,9:50,2019 nCoV_N2,Done,DNQ,,Mahopac STP,City Owned - Influent,
K-2003552-04,MAHOPAC STP INF,9/24/2020,9/25/2020,,9:50,Mouse Lung ACTB SPC,Done,DNQ,,Mahopac STP,City Owned - Influent,
K-2003419-01,STR,9/29/2020,9/29/2020,9:00,15:00,CBOD,Done,182,mg/L,Tannersville,City Owned - Influent,NY0026573
K-2003419-02,STE,9/29/2020,9/29/2020,9:00,15:00,CBOD,Done,<3.0,mg/L,Tannersville,City Owned - Effluent,NY0026573
K-2003419-03,SGR,9/29/2020,9/29/2020,9:00,15:00,CBOD,Done,133,mg/L,Grand Gorge,City Owned - Influent,NY0026565
K-2003419-04,SGE,9/29/2020,9/29/2020,9:00,15:00,CBOD,Done,<3.0,mg/L,Grand Gorge,City Owned - Effluent,NY0026565
K-2003419-06,MSR,9/29/2020,9/29/2020,8:00,14:00,CBOD,Done,194,mg/L,Margaretville,City Owned - Influent,NY0026531
K-2003419-07,MSC,9/29/2020,9/29/2020,8:00,14:00,CBOD,Done,<3.0,mg/L,Margaretville,City Owned - Effluent,NY0026531
G-2003221-01,PJ1,9/29/2020,9/30/2020,7:00,7:00,BOD,Done,157,mg/L,Port Jervis,City Owned - Influent,NY0026522
G-2003221-02,PJ9,9/29/2020,9/30/2020,7:00,7:00,BOD,Done,8.1,mg/L,Port Jervis,City Owned - Effluent,NY0026522
G-2003221-03,PJ9,,9/30/2020,,7:00,"Coliform, Fecal",Done,<2,FC/100mL,Port Jervis,City Owned - Effluent,NY0026522
G-2003221-01,PJ1,9/29/2020,9/30/2020,7:00,7:00,"Solids, Total Suspended",Done,125,mg/L,Port Jervis,City Owned - Influent,NY0026522
G-2003221-02,PJ9,9/29/2020,9/30/2020,7:00,7:00,"Solids, Total Suspended",Done,5.1,mg/L,Port Jervis,City Owned - Effluent,NY0026522
G-2003479-01,Gville Neutral Tank,,10/1/2020,,13:25,pH,Done,6.4,,Grahamsville,City Owned - Effluent,
G-2003479-01,Gville Neutral Tank,,10/1/2020,,13:25,Temperature,Done,21.3,C,Grahamsville,City Owned - Effluent,
G-2003449-01,Gville Neutral Tank,,10/1/2020,,7:18,pH,Done,5.87,,Grahamsville,City Owned - Effluent,
G-2003449-01,Gville Neutral Tank,,10/1/2020,,7:18,Temperature,Done,20.5,C,Grahamsville,City Owned - Effluent,
E-2003527-01,MAHOPAC STP EFF,,10/6/2020,,,CBOD,Cancel,Cancel,mg/L,Mahopac STP,City Owned - Effluent,NY0026590
E-2003527-02,MAHOPAC STP EFF,,10/6/2020,,,"Coliform, Fecal",Cancel,Cancel,FC/100mL,Mahopac STP,City Owned - Effluent,NY0026590
E-2003527-03,MAHOPAC STP INF,,10/6/2020,,,CBOD,Cancel,Cancel,mg/L,Mahopac STP,City Owned - Influent,
G-2003150-01,RGR,10/6/2020,10/6/2020,8:00,14:00,CBOD,Done,111,mg/L,Grahamsville,City Owned - Influent,NY0026549
G-2003150-02,RGC,10/6/2020,10/6/2020,8:00,14:00,CBOD,Done,<3.0,mg/L,Grahamsville,City Owned - Effluent,NY0026549
G-2003150-03,RGC,,10/6/2020,,14:00,"Coliform, Fecal",Done,<1,FC/100mL,Grahamsville,City Owned - Effluent,NY0026549
K-2003231-04,SGR,10/6/2020,10/6/2020,9:00,15:00,CBOD,Done,116,mg/L,Grand Gorge,City Owned - Influent,NY0026565
K-2003231-05,SGE,10/6/2020,10/6/2020,9:00,15:00,CBOD,Done,<3.0,mg/L,Grand Gorge,City Owned - Effluent,NY0026565
K-2003231-07,EPR,10/6/2020,10/6/2020,8:30,14:30,BOD,Done,68,mg/L,Pine Hill,City Owned - Influent,NY0026557
K-2003231-09,MSR,10/6/2020,10/6/2020,9:00,15:00,CBOD,Done,173,mg/L,Margaretville,City Owned - Influent,NY0026531
K-2003231-10,MSC,10/6/2020,10/6/2020,9:00,15:00,CBOD,Done,<3.0,mg/L,Margaretville,City Owned - Effluent,NY0026531
K-2003231-12,EPE,10/6/2020,10/6/2020,8:30,14:30,BOD,Done,<3.0,mg/L,Pine Hill,City Owned - Effluent,NY0026557
K-2003231-01,STR,10/6/2020,10/6/2020,9:00,15:00,CBOD,Done,127,mg/L,Tannersville,City Owned - Influent,NY0026573
K-2003231-02,STE,10/6/2020,10/6/2020,9:00,15:00,CBOD,Done,<3.0,mg/L,Tannersville,City Owned - Effluent,NY0026573
K-2003231-02,STE,10/6/2020,10/6/2020,9:00,15:00,"Phosphorus, Total (as P)",Done,31,µg/L,Tannersville,City Owned - Effluent,NY0026573
K-2003231-05,SGE,10/6/2020,10/6/2020,9:00,15:00,"Phosphorus, Total (as P)",Done,22,µg/L,Grand Gorge,City Owned - Effluent,NY0026565
K-2003231-10,MSC,10/6/2020,10/6/2020,9:00,15:00,"Phosphorus, Total (as P)",Done,122,µg/L,Margaretville,City Owned - Effluent,NY0026531
K-2003231-12,EPE,10/6/2020,10/6/2020,8:30,14:30,"Phosphorus, Total (as P)",Done,17,µg/L,Pine Hill,City Owned - Effluent,NY0026557
E-2003527-01,MAHOPAC STP EFF,,10/6/2020,,,"Phosphorus, Total (as P)",Cancel,Cancel,µg/L,Mahopac STP,City Owned - Effluent,NY0026590
G-2003150-02,RGC,10/6/2020,10/6/2020,8:00,14:00,"Phosphorus, Total (as P)",Done,41,µg/L,Grahamsville,City Owned - Effluent,NY0026549
E-2003527-01,MAHOPAC STP EFF,,10/6/2020,,,"Solids, Total Suspended",Cancel,Cancel,mg/L,Mahopac STP,City Owned - Effluent,NY0026590
E-2003527-03,MAHOPAC STP INF,,10/6/2020,,,"Solids, Total Suspended",Cancel,Cancel,mg/L,Mahopac STP,City Owned - Influent,
G-2003150-01,RGR,10/6/2020,10/6/2020,8:00,14:00,"Solids, Total Suspended",Done,163,mg/L,Grahamsville,City Owned - Influent,NY0026549
G-2003150-02,RGC,10/6/2020,10/6/2020,8:00,14:00,"Solids, Total Suspended",Done,<1.1,mg/L,Grahamsville,City Owned - Effluent,NY0026549
K-2003231-01,STR,10/6/2020,10/6/2020,9:00,15:00,"Solids, Total Suspended",Done,132,mg/L,Tannersville,City Owned - Influent,NY0026573
K-2003231-02,STE,10/6/2020,10/6/2020,9:00,15:00,"Solids, Total Suspended",Done,<1.1,mg/L,Tannersville,City Owned - Effluent,NY0026573
K-2003231-04,SGR,10/6/2020,10/6/2020,9:00,15:00,"Solids, Total Suspended",Done,77.3,mg/L,Grand Gorge,City Owned - Influent,NY0026565
K-2003231-05,SGE,10/6/2020,10/6/2020,9:00,15:00,"Solids, Total Suspended",Done,<1.1,mg/L,Grand Gorge,City Owned - Effluent,NY0026565
K-2003231-07,EPR,10/6/2020,10/6/2020,8:30,14:30,"Solids, Total Suspended",Done,30.8,mg/L,Pine Hill,City Owned - Influent,NY0026557
K-2003231-09,MSR,10/6/2020,10/6/2020,9:00,15:00,"Solids, Total Suspended",Done,178,mg/L,Margaretville,City Owned - Influent,NY0026531
K-2003231-10,MSC,10/6/2020,10/6/2020,9:00,15:00,"Solids, Total Suspended",Done,<1.0,mg/L,Margaretville,City Owned - Effluent,NY0026531
K-2003231-12,EPE,10/6/2020,10/6/2020,8:30,14:30,"Solids, Total Suspended",Done,<1.1,mg/L,Pine Hill,City Owned - Effluent,NY0026557
K-2003231-02,STE,10/6/2020,10/6/2020,9:00,15:00,Ammonia (as NH3),Done,<0.20,mg/L,Tannersville,City Owned - Effluent,NY0026573
K-2003231-02,STE,10/6/2020,10/6/2020,9:00,15:00,Soluble Reactive Phosphorus (as P),Warning,27,µg/L,Tannersville,City Owned - Effluent,NY0026573
K-2003231-05,SGE,10/6/2020,10/6/2020,9:00,15:00,Ammonia (as NH3),Done,<0.20,mg/L,Grand Gorge,City Owned - Effluent,NY0026565
K-2003231-05,SGE,10/6/2020,10/6/2020,9:00,15:00,Soluble Reactive Phosphorus (as P),Warning,16,µg/L,Grand Gorge,City Owned - Effluent,NY0026565
K-2003231-10,MSC,10/6/2020,10/6/2020,9:00,15:00,Ammonia (as NH3),Done,<0.20,mg/L,Margaretville,City Owned - Effluent,NY0026531
K-2003231-12,EPE,10/6/2020,10/6/2020,8:30,14:30,Ammonia (as NH3),Done,<0.20,mg/L,Pine Hill,City Owned - Effluent,NY0026557
E-2003527-01,MAHOPAC STP EFF,,10/6/2020,,,Ammonia (as NH3),Cancel,Cancel,mg/L,Mahopac STP,City Owned - Effluent,NY0026590
E-2003527-01,MAHOPAC STP EFF,,10/6/2020,,,Nitrate/Nitrite (as N),Cancel,Cancel,mg/L,Mahopac STP,City Owned - Effluent,NY0026590
G-2003150-02,RGC,10/6/2020,10/6/2020,8:00,14:00,Ammonia (as NH3),Done,<0.20,mg/L,Grahamsville,City Owned - Effluent,NY0026549
G-2003323-02,PJ9,10/6/2020,10/7/2020,6:30,6:30,Nitrate/Nitrite (as N),Done,8.5,mg/L,Port Jervis,City Owned - Effluent,NY0026522
G-2003323-01,PJ1,10/6/2020,10/7/2020,6:30,6:30,"Solids, Total Suspended",Done,158,mg/L,Port Jervis,City Owned - Influent,NY0026522
G-2003323-02,PJ9,10/6/2020,10/7/2020,6:30,6:30,"Solids, Total Suspended",Done,6.4,mg/L,Port Jervis,City Owned - Effluent,NY0026522
G-2003323-02,PJ9,10/6/2020,10/7/2020,6:30,6:30,"Copper, Total",Done,26.3,µg/L,Port Jervis,City Owned - Effluent,NY0026522
G-2003323-02,PJ9,10/6/2020,10/7/2020,6:30,6:30,"Nickel, Total",Done,14.1,µg/L,Port Jervis,City Owned - Effluent,NY0026522
G-2003323-02,PJ9,10/6/2020,10/7/2020,6:30,6:30,Sc,Done,100,%,Port Jervis,City Owned - Effluent,NY0026522
G-2003323-02,PJ9,10/6/2020,10/7/2020,6:30,6:30,"Zinc, Total",Failure,Error,µg/L,Port Jervis,City Owned - Effluent,NY0026522
G-2003323-02A,PJ9,10/6/2020,10/7/2020,6:30,6:30,Sc,Done,98,%,Port Jervis,City Owned - Effluent,NY0026522
G-2003323-02A,PJ9,10/6/2020,10/7/2020,6:30,6:30,"Zinc, Total",Done,117,µg/L,Port Jervis,City Owned - Effluent,NY0026522
G-2003323-02,PJ9,10/6/2020,10/7/2020,6:30,6:30,"Phosphorus, Total (as P)",Done,2500,µg/L,Port Jervis,City Owned - Effluent,NY0026522
K-2003231-03,STEG,,10/7/2020,,8:50,"Coliform, Fecal",Done,<1,FC/100mL,Tannersville,City Owned - Effluent,NY0026573
K-2003231-11,MSC,,10/7/2020,,8:37,"Coliform, Fecal",Done,<1,FC/100mL,Margaretville,City Owned - Effluent,NY0026531
K-2003231-08,EPEG,,10/7/2020,,9:00,"Coliform, Fecal",Done,<1,FC/100mL,Pine Hill,City Owned - Effluent,NY0026557
K-2003231-06,SGEG,,10/7/2020,,9:00,"Coliform, Fecal",Done,<1,FC/100mL,Grand Gorge,City Owned - Effluent,NY0026565
G-2003323-01,PJ1,10/6/2020,10/7/2020,6:30,6:30,BOD,Done,198,mg/L,Port Jervis,City Owned - Influent,NY0026522
G-2003323-02,PJ9,10/6/2020,10/7/2020,6:30,6:30,BOD,Done,8.1,mg/L,Port Jervis,City Owned - Effluent,NY0026522
G-2003323-03,PJ9,,10/7/2020,,6:35,"Coliform, Fecal",Done,<2,FC/100mL,Port Jervis,City Owned - Effluent,NY0026522
E-2003608-01,MAHOPAC STP EFF,10/13/2020,10/13/2020,4:05,10:05,CBOD,Failure,Error,mg/L,Mahopac STP,City Owned - Effluent,NY0026590
E-2003608-02,MAHOPAC STP EFF,,10/13/2020,,10:14,"Coliform, Fecal",Done,<1,FC/100mL,Mahopac STP,City Owned - Effluent,NY0026590
E-2003608-03,MAHOPAC STP INF,10/13/2020,10/13/2020,4:05,10:05,CBOD,Failure,Error,mg/L,Mahopac STP,City Owned - Influent,
E-2003608-01,MAHOPAC STP EFF,10/13/2020,10/13/2020,4:05,10:05,"Phosphorus, Total (as P)",Done,69,µg/L,Mahopac STP,City Owned - Effluent,NY0026590
E-2003608-01,MAHOPAC STP EFF,10/13/2020,10/13/2020,4:05,10:05,"Solids, Total Suspended",Done,<1.0,mg/L,Mahopac STP,City Owned - Effluent,NY0026590
E-2003608-03,MAHOPAC STP INF,10/13/2020,10/13/2020,4:05,10:05,"Solids, Total Suspended",Warning,340,mg/L,Mahopac STP,City Owned - Influent,
E-2003608-01,MAHOPAC STP EFF,10/13/2020,10/13/2020,4:05,10:05,Ammonia (as NH3),Done,<0.30,mg/L,Mahopac STP,City Owned - Effluent,NY0026590
E-2003608-01,MAHOPAC STP EFF,10/13/2020,10/13/2020,4:05,10:05,Nitrate/Nitrite (as N),Done,8.2,mg/L,Mahopac STP,City Owned - Effluent,NY0026590
G-2003407-01,PJ1,10/13/2020,10/14/2020,6:30,6:30,"Solids, Total Suspended",Done,120,mg/L,Port Jervis,City Owned - Influent,NY0026522
G-2003407-02,PJ9,10/13/2020,10/14/2020,6:30,6:30,"Solids, Total Suspended",Done,5.4,mg/L,Port Jervis,City Owned - Effluent,NY0026522
G-2003407-01,PJ1,10/13/2020,10/14/2020,6:30,6:30,BOD,Done,146,mg/L,Port Jervis,City Owned - Influent,NY0026522
G-2003407-02,PJ9,10/13/2020,10/14/2020,6:30,6:30,BOD,Done,6.4,mg/L,Port Jervis,City Owned - Effluent,NY0026522
G-2003407-03,PJ9,,10/14/2020,,6:47,"Coliform, Fecal",Done,<2,FC/100mL,Port Jervis,City Owned - Effluent,NY0026522
E-2003713-02,MAHOPAC STP INF,10/20/2020,10/20/2020,4:05,10:05,CBOD,Warning,110,mg/L,Mahopac STP,City Owned - Influent,
E-2003713-03,MAHOPAC STP EFF,10/20/2020,10/20/2020,4:05,10:05,CBOD,Warning,<2.0,mg/L,Mahopac STP,City Owned - Effluent,NY0026590
