OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,MonitoringLocationIdentifier,ResultIdentifier,DataLoggerLine,ResultDetectionConditionText,MethodSpecificationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,DataQuality/BiasValue,ConfidenceIntervalValue,UpperConfidenceLimitValue,LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,ResultSamplingPointName,BiologicalIntentName,BiologicalIndividualIdentifier,SubjectTaxonomicName,UnidentifiedSpeciesIdentifier,SampleTissueAnatomyName,GroupSummaryCountWeight/MeasureValue,GroupSummaryCountWeight/MeasureUnitCode,CellFormName,CellShapeName,HabitName,VoltismName,TaxonomicPollutionTolerance,TaxonomicPollutionToleranceScaleText,TrophicLevelName,FunctionalFeedingGroupName,TaxonomicDetailsCitation/ResourceTitleName,TaxonomicDetailsCitation/ResourceCreatorName,TaxonomicDetailsCitation/ResourceSubjectText,TaxonomicDetailsCitation/ResourcePublisherName,TaxonomicDetailsCitation/ResourceDate,TaxonomicDetailsCitation/ResourceIdentifier,FrequencyClassInformationUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodQualifierTypeName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,AnalysisStartTime/Time,AnalysisStartTime/TimeZoneCode,AnalysisEndDate,AnalysisEndTime/Time,AnalysisEndTime/TimeZoneCode,ResultLaboratoryCommentCode,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,LaboratoryAccreditationIndicator,LaboratoryAccreditationAuthorityName,TaxonomistAccreditationIndicator,TaxonomistAccreditationAuthorityName,LabSamplePreparationUrl,ProviderName
31ISC2RS_WQX,Interstate Environmental Commission,31ISC2RS_WQX-E-12:20140617-343,2014-06-17,09:52:00,EST,31ISC2RS_WQX-E-12,STORET-653705899,,,,pH,,7.92,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500-H+B,APHA,"4500 H+B ~ pH in Water by Potentiometry, pH Value in Water by Potentiometry Using a Standard Hydrogen Electrode",,,https://www.nemi.gov/methods/method_summary/4707/,,2014-06-17,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA1-2014-07-07-08:52 W/F,2014-07-07,08:52:00,EDT,BXA-BXA1,STORET-406390725,,,,NPS POLLUTION - Other (Y/N) (choice list),,N,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA9 2014-08-11-11:49W/F  V,2014-08-11,11:49:00,EDT,BXA-BXA9,STORET-394128594,,,,Odor (adverse or offensive) (Y/N) (choice list),,Y,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA5-2014-08-11-10:02 W/F,2014-08-11,10:02:00,EDT,BXA-BXA5,STORET-406392251,,,,Tide stage (choice list),,FLOOD,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA2 2014-07-07-09:05W/F  V,2014-07-07,09:05:00,EDT,BXA-BXA2,STORET-394127061,,,,NPS POLLUTION - Livestock Present (Y/N) (choice list),,N,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA3 2014-08-05-09:04W/F  V,2014-08-05,09:04:00,EDT,BXA-BXA3,STORET-394128185,,,,Precipitation during activity (choice list),,NO,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA1 2014-08-25-08:54W/F  V,2014-08-25,08:54:00,EDT,BXA-BXA1,STORET-394129064,,,,Observed Recreational Use - Swimming (Y/N) (choice list),,Y,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA3 2014-07-16-09:35W/F  V,2014-07-16,09:35:00,EDT,BXA-BXA3,STORET-394127625,,,,Floating debris (Y/N) (choice list),,N,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA7 2014-07-28-11:02W/F  V,2014-07-28,11:02:00,EDT,BXA-BXA7,STORET-394128115,,,,NPS POLLUTION - Domestic Pets Present (Y/N) (choice list),,N,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA6-2014-07-28-10:35 W/F 1,2014-07-28,10:35:00,EDT,BXA-BXA6,STORET-406391842,,,,"Temperature, water",,22.39,deg C,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA3-2014-08-14-08:16 W/F,2014-08-14,08:16:00,EDT,BXA-BXA3,STORET-406392449,,,,Precipitation during activity (choice list),,NO,None,,Final,,Actual,,,,,,,,,,wet weather bias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA3 2014-06-16-09:05W/F 1 P,2014-06-16,09:05:00,EDT,BXA-BXA3,STORET-394126373,,,,Salinity,,0.75,0/00,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA1-2014-06-16-09:30 W/F,2014-06-16,09:30:00,EDT,BXA-BXA1,STORET-406389951,,,,NPS POLLUTION - Wildlife Present (Y/N) (choice list),,Y,None,,Final,,Actual,,,,,,,,,,Egret/Heron/Fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA1 2014-07-28-09:15W/F  V,2014-07-28,09:15:00,EDT,BXA-BXA1,STORET-394127952,,,,NPS POLLUTION - Livestock Present (Y/N) (choice list),,N,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA1 2014-08-25-08:54W/F  V,2014-08-25,08:54:00,EDT,BXA-BXA1,STORET-394129051,,,,Precipitation 48hr prior to monitoring event (choice list),,NO,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA6-2014-08-05-10:29 W/F 1,2014-08-05,10:29:00,EDT,BXA-BXA6,STORET-406392044,,,,Conductivity,,17.28,mS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA3-2014-08-18-08:28 W/F,2014-08-18,08:28:00,EDT,BXA-BXA3,STORET-406392666,,,,Observed Recreational Use - Fishing (Y/N) (choice list),,N,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA1-2014-06-30-10:03 W/F 1,2014-06-30,10:03:00,EDT,BXA-BXA1,STORET-406390477,,,,Dissolved oxygen (DO),,8.12,mg/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA3-2014-06-23-08:41 W/F,2014-06-23,08:41:00,EDT,BXA-BXA3,STORET-406390271,,,,Observed Recreational Use - Boating (Y/N) (choice list),,N,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA4-2014-06-23-09:59 W/F 1,2014-06-23,09:59:00,EDT,BXA-BXA4,STORET-406390305,,,,Conductivity,,1.271,mS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA6-2014-07-16-11:05 W/F,2014-07-16,11:05:00,EDT,BXA-BXA6,STORET-406391367,,,,Precipitation 48hr prior to monitoring event (choice list),,YES,None,,Final,,Actual,,,,,,,,,,wet weather bias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA7 2014-07-16-11:33W/F 1 P,2014-07-16,11:33:00,EDT,BXA-BXA7,STORET-394128773,,,,Dissolved oxygen (DO),,7.27,None,,Final,,Actual,,,,,,,,,,Targeted for wet weather (after rain event),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA6-2014-08-05-10:28 W/F,2014-08-05,10:28:00,EDT,BXA-BXA6,STORET-406392022,,,,Precipitation 48hr prior to monitoring event (choice list),,NO,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA6-2014-06-09-10:43 W/F 1,2014-06-09,10:43:00,EDT,BXA-BXA6,STORET-406389850,,,,Specific conductance,,7714,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA2 2014-08-05-09:30W/F 1 P,2014-08-05,09:30:00,EDT,BXA-BXA2,STORET-394128177,,,,"Temperature, water",,21.57,deg C,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA9 2014-08-05-12:31W/F  V,2014-08-05,12:31:00,EDT,BXA-BXA9,STORET-394128362,,,,Observed Recreational Use - Swimming (Y/N) (choice list),,N,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA8 2014-08-25-11:48W/F  V,2014-08-25,11:48:00,EDT,BXA-BXA8,STORET-394129247,,,,NPS POLLUTION - Wildlife Present (Y/N) (choice list),,N,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA7 2014-08-18-14:41W/F  V,2014-08-18,14:41:00,EDT,BXA-BXA7,STORET-394128979,,,,NPS POLLUTION - Domestic Pets Present (Y/N) (choice list),,N,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA3 2014-07-14-08:41W/F 1 P,2014-07-14,08:41:00,EDT,BXA-BXA3,STORET-394127342,,,,Dissolved oxygen (DO),,5.6,mg/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA8 2014-06-16-12:39W/F  V,2014-06-16,12:39:00,EDT,BXA-BXA8,STORET-394126492,,,,Floating sewage (Y/N) (choice list),,Y,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA1-2014-07-14-09:01 W/F 1,2014-07-14,09:01:00,EDT,BXA-BXA1,STORET-406390992,,,,Salinity,,0.34,0/00,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA7-2014-07-28-11:06 W/F 1,2014-07-28,11:06:00,EDT,BXA-BXA7,STORET-406391875,,,,Specific conductance,,24414,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA1-2014-07-16-10:00 W/F 1,2014-07-16,10:00:00,EDT,BXA-BXA1,STORET-406391248,,,,Specific conductance,,773,uS/cm,,Final,,Actual,,,,,,,,,,wet weather bias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA2 2014-06-09-09:35W/F 1 P,2014-06-09,09:35:00,EDT,BXA-BXA2,STORET-394126100,,,,Dissolved oxygen (DO),,7.93,mg/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA3 2014-08-25-08:38W/F  V,2014-08-25,08:38:00,EDT,BXA-BXA3,STORET-394129111,,,,Floating sewage (Y/N) (choice list),,N,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA6-2014-06-09-10:43 W/F,2014-06-09,10:43:00,EDT,BXA-BXA6,STORET-406389827,,,,Precipitation 48hr prior to monitoring event (choice list),,NO,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA3 2014-08-05-09:07W/F 1 P,2014-08-05,09:07:00,EDT,BXA-BXA3,STORET-394128208,,,,Specific conductance,,907,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA4-2014-08-18-10:49 W/F,2014-08-18,10:49:00,EDT,BXA-BXA4,STORET-406392676,,,,Precipitation during activity (choice list),,NO,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
31ISC2RS_WQX,Interstate Environmental Commission,31ISC2RS_WQX-E-12:20140716-330,2014-07-16,09:12:00,EST,31ISC2RS_WQX-E-12,STORET-664703788,,,,pH,,7.17,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500-H+B,APHA,"4500 H+B ~ pH in Water by Potentiometry, pH Value in Water by Potentiometry Using a Standard Hydrogen Electrode",,,https://www.nemi.gov/methods/method_summary/4707/,,2014-07-16,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA5-2014-08-25-09:53 W/F,2014-08-25,09:53:00,EDT,BXA-BXA5,STORET-406392970,,,,Floating debris (Y/N) (choice list),,Y,None,,Final,,Actual,,,,,,,,,,floatables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA3-2014-06-30-10:38 W/F,2014-06-30,10:38:00,EDT,BXA-BXA3,STORET-406390524,,,,NPS POLLUTION - Other (Y/N) (choice list),,N,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA3 2014-08-11-08:52W/F  V,2014-08-11,08:52:00,EDT,BXA-BXA3,STORET-394128429,,,,Precipitation 24hr prior to monitoring event (choice list),,NO,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA1-2014-08-25-08:54 W/F,2014-08-25,08:54:00,EDT,BXA-BXA1,STORET-406392851,,,,Precipitation 48hr prior to monitoring event (choice list),,YES,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA6 2014-06-30-11:55W/F 1 P,2014-06-30,11:55:00,EDT,BXA-BXA6,STORET-394126937,,,,Dissolved oxygen (DO),,13.87,mg/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA8 2014-06-23-12:10W/F  V,2014-06-23,12:10:00,EDT,BXA-BXA8,STORET-394126744,,,,Observed Recreational Use - Fishing (Y/N) (choice list),,N,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA4 2014-08-14-09:07W/F  V,2014-08-14,09:07:00,EDT,BXA-BXA4,STORET-394128629,,,,NPS POLLUTION - Other (Y/N) (choice list),,N,,,Final,,Actual,,,,,,,,,,Targeted for wet weather (after rain event),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA8-2014-06-09-11:59 W/F,2014-06-09,11:59:00,EDT,BXA-BXA8,STORET-406389888,,,,Apparent color,,GREEN,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA7 2014-07-28-11:02W/F  V,2014-07-28,11:02:00,EDT,BXA-BXA7,STORET-394128116,,,,NPS POLLUTION - Other (Y/N) (choice list),,N,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA5-2014-08-11-10:02 W/F,2014-08-11,10:02:00,EDT,BXA-BXA5,STORET-406392249,,,,Precipitation 24hr prior to monitoring event (choice list),,NO,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA2 2014-08-18-10:15W/F  V,2014-08-18,10:15:00,EDT,BXA-BXA2,STORET-394128850,,,,Observed Recreational Use - Fishing (Y/N) (choice list),,N,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA5-2014-07-07-10:11 W/F,2014-07-07,10:11:00,EDT,BXA-BXA5,STORET-406390828,,,,Apparent color,,GREEN,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA5 2014-08-11-10:02W/F  V,2014-08-11,10:02:00,EDT,BXA-BXA5,STORET-394128483,,,,Precipitation 24hr prior to monitoring event (choice list),,NO,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA7 2014-06-23-11:35W/F  V,2014-06-23,11:35:00,EDT,BXA-BXA7,STORET-394126718,,,,Observed Recreational Use - Other (Y/N) (choice list),,N,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA8 2014-07-14-12:02W/F  V,2014-07-14,12:02:00,EDT,BXA-BXA8,STORET-394127474,,,,Observed Recreational Use - Other (Y/N) (choice list),,N,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA1-2014-08-11-09:06 W/F,2014-08-11,09:06:00,EDT,BXA-BXA1,STORET-406392152,,,,Observed Recreational Use - Swimming (Y/N) (choice list),,N,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA4 2014-06-09-10:10W/F  V,2014-06-09,10:10:00,EDT,BXA-BXA4,STORET-394126141,,,,Floating sewage (Y/N) (choice list),,N,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA6 2014-08-05-10:28W/F  V,2014-08-05,10:28:00,EDT,BXA-BXA6,STORET-394128275,,,,NPS POLLUTION - Wildlife Present (Y/N) (choice list),,Y,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA5-2014-08-14-09:27 W/F,2014-08-14,09:27:00,EDT,BXA-BXA5,STORET-406392511,,,,Odor (adverse or offensive) (Y/N) (choice list),,Y,None,,Final,,Actual,,,,,,,,,,"fishy, wet weather bias",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA1 2014-08-14-08:32W/F  V,2014-08-14,08:32:00,EDT,BXA-BXA1,STORET-394127541,,,,Odor (adverse or offensive) (Y/N) (choice list),,N,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA3-2014-08-18-08:28 W/F,2014-08-18,08:28:00,EDT,BXA-BXA3,STORET-406392649,,,,Precipitation 24hr prior to monitoring event (choice list),,NO,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA6-2014-06-09-10:43 W/F,2014-06-09,10:43:00,EDT,BXA-BXA6,STORET-406389838,,,,NPS POLLUTION - Domestic Pets Present (Y/N) (choice list),,N,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA3-2014-06-02-09:40 W/F,2014-06-02,09:40:00,EDT,BXA-BXA3,STORET-406389488,,,,Odor (adverse or offensive) (Y/N) (choice list),,N,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA7 2014-06-23-11:35W/F  V,2014-06-23,11:35:00,EDT,BXA-BXA7,STORET-394126709,,,,NPS POLLUTION - Wildlife Present (Y/N) (choice list),,Y,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA1 2014-07-07-08:52W/F  V,2014-07-07,08:52:00,EDT,BXA-BXA1,STORET-394127028,,,,Odor (adverse or offensive) (Y/N) (choice list),,Y,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA5-2014-06-30-11:47 W/F,2014-06-30,11:47:00,EDT,BXA-BXA5,STORET-406390587,,,,Observed Recreational Use - Other (Y/N) (choice list),,N,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA5-2014-08-14-09:27 W/F,2014-08-14,09:27:00,EDT,BXA-BXA5,STORET-406392524,,,,Observed Recreational Use - Fishing (Y/N) (choice list),,N,None,,Final,,Actual,,,,,,,,,,wet weather bias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA2 2014-06-02-09:20W/F  V,2014-06-02,09:20:00,EDT,BXA-BXA2,STORET-394125846,,,,Floating sewage (Y/N) (choice list),,N,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA2 2014-08-11-09:12W/F 1 P,2014-08-11,09:12:00,EDT,BXA-BXA2,STORET-394128421,,,,pH,,7.48,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA5-2014-07-16-10:58 W/F,2014-07-16,10:58:00,EDT,BXA-BXA5,STORET-406391346,,,,Floating sewage (Y/N) (choice list),,N,None,,Final,,Actual,,,,,,,,,,wet weather bias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA6-2014-07-21-10:04 W/F,2014-07-21,10:04:00,EDT,BXA-BXA6,STORET-406391576,,,,NPS POLLUTION - Livestock Present (Y/N) (choice list),,N,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BXA,Bronx River Alliance (Volunteer),BXA-BXA5 2014-08-14-09:27W/F  V,2014-08-14,09:27:00,EDT,BXA-BXA5,STORET-394128688,,,,Observed Recreational Use - Fishing (Y/N) (choice list),,N,,,Final,,Actual,,,,,,,,,,Targeted for wet weather (after rain event),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
